"guest_id","full_name","total_spend","spend_quartile"
7571,Stephanie Reed,8367.98,1
7078,Elizabeth Hernandez,8364.97,1
9815,Ryan Martinez,8362.38,1
4986,Todd Thompson,8360.46,1
2110,Richard Davis,8359.21,1
4913,Matthew Garner,8356.51,1
4891,Sarah Lynch,8354.74,1
4618,Sarah George,8353.62,1
3194,Andrew Green,8353.49,1
4959,Kristina Lopez,8346.61,1
5777,Erik Gibson,8344.47,1
7791,Danielle Anderson,8343.07,1
6253,Stephanie Sanchez,8342.08,1
506,Patricia Hughes,8339.58,1
7338,Michael Coleman,8339.50,1
9860,Nicole Crane,8338.25,1
1976,Mario Francis,8337.50,1
7842,Bethany Smith,8332.75,1
2189,Troy Marshall,8330.66,1
1825,Brittany Moreno,8330.04,1
5541,Andrew Miranda,8328.22,1
1054,Arthur White,8328.12,1
4762,Andrew Golden,8327.70,1
2561,Michael Smith,8327.08,1
7432,Jared Nixon,8323.56,1
8689,Ethan Wood,8321.89,1
779,Jessica Nelson,8316.01,1
2526,Deborah Pierce,8308.40,1
2617,George Kelly,8306.39,1
4693,Sara Kaiser,8302.28,1
7743,Anthony Walker,8301.22,1
2351,Jamie Mcdonald,8300.35,1
6198,Sylvia Petersen,8298.25,1
2896,Brad Marshall,8294.83,1
4310,Veronica Brady,8282.37,1
3125,Sean Jackson,8280.74,1
4404,Douglas Long,8274.80,1
1487,Stephen Scott,8272.53,1
4452,Olivia Navarro,8272.50,1
1442,Ashley Herring,8272.14,1
5336,Angela Waters,8271.52,1
3054,Sierra Chambers,8269.77,1
1178,Jose Andrews,8269.33,1
9466,Laura Stewart,8268.48,1
4129,Michael White,8267.36,1
1220,Anthony Jones,8266.66,1
7811,Kevin Day,8265.12,1
6534,Jessica Scott,8261.03,1
1180,Todd Bentley,8259.37,1
2959,Lisa Thomas,8258.83,1
4035,John Vaughan,8258.50,1
3182,Allison Rice,8255.84,1
774,Sheila Mendoza,8254.80,1
1662,James Robles,8233.36,1
4935,Karen Barnes,8231.97,1
6490,Brady Ford,8231.86,1
5231,Robert Jensen,8229.10,1
6125,Angela Austin,8227.61,1
5155,Shannon Brown,8226.79,1
1854,Joshua Porter,8221.01,1
4715,Stephanie Sanders,8220.99,1
9378,Anthony Williams,8220.61,1
7297,Matthew Evans,8220.19,1
126,Dana Hopkins,8219.88,1
3782,John Hayes,8215.13,1
1851,Jennifer Pena,8215.00,1
3334,Jessica Scott,8209.87,1
4888,Emily Clark,8197.18,1
8955,Brian Werner,8197.00,1
1466,Danny Nguyen,8195.81,1
7307,Christine Nguyen,8195.25,1
9365,Samantha Arroyo,8193.69,1
7419,Rebecca Andrade,8193.15,1
1770,Kathryn Sullivan MD,8192.29,1
7216,Sylvia Hunt,8188.17,1
9311,Todd Reese,8187.86,1
8736,Jennifer Mitchell,8186.82,1
5651,Jonathan Hudson,8186.06,1
8375,Andre Johnson,8185.66,1
9617,Julia Curtis,8184.26,1
9475,Gabriel Sanchez,8181.85,1
4276,David Montoya,8181.58,1
1080,Kimberly Haney,8181.42,1
8254,Abigail Armstrong,8179.44,1
9110,David Reyes,8173.80,1
5921,Anna Gomez,8173.73,1
5688,Kenneth Graham,8173.39,1
8718,Sheila Green,8171.98,1
1116,Barbara Kennedy,8170.20,1
7158,Jacob Mcclure,8163.77,1
5902,James White,8159.28,1
2704,Kelli Salas,8156.96,1
7596,Michelle James,8156.13,1
372,Abigail Booker,8155.84,1
7618,Cheryl Smith,8153.96,1
2096,James Harris,8152.83,1
5577,Mike King,8141.90,1
5357,Hunter Johnson,8138.02,1
4054,Michael Martin,8135.82,1
8417,Shelby Bailey,8131.32,1
2981,Nancy Bell,8130.65,1
6705,Leon Hatfield,8127.89,1
8399,Manuel Ferguson,8127.59,1
1202,Keith Brown,8126.50,1
6279,Garrett Adkins,8118.36,1
320,Melissa Garcia,8117.96,1
5394,Jessica Jones,8117.35,1
3834,Rebecca Hanson,8113.86,1
50,Michael Chambers,8107.63,1
615,Derrick Ray,8098.35,1
7056,David Bradley,8097.27,1
8257,Lee Rojas,8095.08,1
2135,Daniel Griffith,8094.61,1
8161,Kevin Crawford,8093.12,1
1533,Sarah Brown,8092.19,1
2718,Amber Castillo,8086.02,1
812,Marcus Zamora,8079.67,1
1113,Timothy Robinson,8078.91,1
7070,Amanda Camacho,8076.63,1
6827,David Martin,8066.52,1
5065,Kelly Powell,8066.28,1
7533,Edward Owens,8064.01,1
6110,John Drake,8059.12,1
6183,Kimberly Foster,8057.56,1
4778,Daniel White,8056.05,1
4623,Kayla Mcbride,8053.48,1
2152,Ashley Olsen,8053.25,1
2286,James Phillips,8051.57,1
4487,Todd Lloyd,8050.84,1
9450,Scott Watkins,8049.68,1
7765,Thomas Pratt,8049.18,1
4552,Robert Tate,8047.47,1
1803,Morgan Smith,8045.18,1
1453,Olivia Hayes,8044.52,1
2359,Pamela Nelson,8042.94,1
3963,Mallory Lynn,8038.24,1
179,Margaret Hensley MD,8036.61,1
1059,Elizabeth Fernandez,8036.28,1
1387,Francisco Rivas,8036.04,1
8903,Anita Wilson,8035.51,1
58,Heather Lane,8034.66,1
2906,Justin Rodriguez,8034.50,1
7381,Amber Juarez,8034.12,1
833,Brandon Shelton,8033.83,1
9857,Billy Sanders,8030.39,1
6861,Nathan Davis,8026.35,1
1617,Mary Gomez,8025.31,1
7291,Elizabeth Taylor,8024.61,1
3933,Daniel Miller,8021.27,1
2566,Michelle Williams,8021.03,1
8006,Mark Gibson,8020.59,1
2576,Joseph Carr,8019.62,1
872,Diana Huffman,8019.27,1
5220,Jeremy Rasmussen,8017.26,1
3458,Kevin Cameron,8017.17,1
7925,Anthony Wood,8015.47,1
4505,Vincent Martin,8013.40,1
3197,Natasha Stein,8012.99,1
5048,Kyle Bates,8009.08,1
8905,Joshua Escobar,8008.01,1
5081,Corey Wood,8005.83,1
293,Jennifer Bryant,8004.00,1
2658,Jennifer Gonzalez,8002.43,1
7320,Mariah Brown,8001.72,1
475,Charlotte Gomez,8000.34,1
6921,Hunter Taylor,7997.26,1
842,Jody Scott,7996.95,1
616,Aaron Hernandez,7996.81,1
8076,Rachael King,7986.09,1
6108,Dennis Nichols,7985.64,1
9415,Lisa Boyd,7985.53,1
2604,Whitney Rojas,7983.80,1
7635,Kenneth Hunter,7979.18,1
9127,Christopher Wells,7977.59,1
1101,Ashley Dixon,7976.00,1
2279,Ryan Johnston,7973.25,1
3010,Heather Thomas,7969.20,1
6575,Jonathan Zhang,7967.14,1
4590,Lee Whitney,7960.41,1
533,Mary Bray,7960.17,1
7204,Nancy Reyes,7959.40,1
3792,Brittany Wright,7958.68,1
8816,Michael Miller,7953.63,1
6959,Michael Mathis,7944.37,1
1763,Lawrence Lee,7943.46,1
1317,Andrew Flores,7943.06,1
8878,Joan Flowers,7941.92,1
1190,Mr. Vincent Hansen,7939.44,1
1666,Jennifer Flores,7938.76,1
7411,Kyle Leon,7938.52,1
6955,Margaret Guerra,7936.48,1
216,Holly Valdez,7936.04,1
8615,Ricky Stokes,7934.33,1
1269,Daniel Rodriguez,7933.50,1
8169,Natasha Smith,7933.11,1
6715,Nicole Ashley,7932.59,1
3603,Robert Giles,7928.90,1
9646,Meghan Reyes,7921.86,1
7828,George Landry,7920.56,1
7401,Dawn Burnett,7917.63,1
4024,Stephanie Branch,7913.96,1
9291,Alan Edwards,7913.61,1
6597,David Keller,7912.83,1
5967,Bruce Barr,7912.48,1
2702,Charles Patterson,7905.36,1
2570,Lisa Diaz,7904.81,1
8990,Andrea Kirby,7902.49,1
431,Jennifer Gill,7901.05,1
252,Kristin Reese,7900.59,1
9684,Mike Edwards,7898.21,1
2066,Dr. James Diaz,7894.47,1
693,Randall Anderson,7892.42,1
9402,Ross Bryant,7892.24,1
6409,Julie Taylor,7885.08,1
6336,Corey Cooper,7885.04,1
7704,Bianca Spears,7884.80,1
3882,Linda Camacho,7882.15,1
7839,Jessica King,7881.52,1
7613,Cheryl Reynolds,7877.12,1
6033,Angela Jordan,7876.96,1
4565,Amanda Spencer,7876.30,1
8035,Daniel Johnson,7875.89,1
7251,Samantha Cruz,7869.31,1
1207,David White,7867.61,1
9608,Donald Ramos,7867.56,1
2830,Matthew Dawson,7865.32,1
5480,Gary Melendez,7863.91,1
7487,Christine Torres,7863.62,1
4862,April Holmes,7862.37,1
1268,Timothy Valencia,7860.15,1
7426,Dennis Hall,7859.24,1
2983,Jason Reid,7853.46,1
1458,James Andrews,7850.35,1
547,Keith Fuller,7844.25,1
7256,David Baxter,7843.23,1
9971,Alan Smith,7839.84,1
1437,Samantha Bailey,7837.97,1
6733,Michael Gonzalez,7836.92,1
1428,Erin Walker,7836.88,1
2493,Brittany Richardson,7836.55,1
4283,Anna Lucas,7835.05,1
4836,Mario Miller,7834.78,1
6351,Michael Vazquez,7833.26,1
6282,Jennifer Wise,7830.63,1
1725,Sabrina Sanchez,7829.14,1
3672,Danielle Thomas,7829.08,1
2595,Peter Solis,7825.43,1
5791,Christine Wilson,7823.09,1
2011,Holly Valenzuela,7821.81,1
8782,Kimberly Waller,7821.03,1
8101,Courtney Young MD,7820.12,1
8753,Joseph Arnold,7818.83,1
7734,Scott Smith,7818.79,1
7675,Mary Mendoza,7809.90,1
2720,Amber Bates,7804.21,1
1246,Samuel Anderson,7803.93,1
4977,Erika Ross,7803.54,1
6268,Mrs. Stephanie Stone,7802.76,1
4533,Amanda Johnson,7802.53,1
6883,Tyler Snyder,7802.05,1
1721,John Castillo,7799.93,1
2974,Christian Hicks,7798.71,1
3636,Diana Burton,7795.72,1
690,Kimberly Williams,7794.93,1
9138,Jonathan Burns,7792.89,1
6879,Molly Fuentes,7791.89,1
7546,James Tucker,7791.67,1
4707,Nancy Robinson,7790.54,1
1076,Joseph Howell,7788.60,1
5486,Dawn Rivera,7788.38,1
1988,Matthew Gonzalez,7785.83,1
6706,Jared Middleton,7781.91,1
726,Peter Williams,7781.36,1
7133,Jennifer Smith,7778.09,1
8676,Drew Oconnor,7770.33,1
143,Charles Hill,7768.85,1
8898,Charles Williams,7763.66,1
250,John Garcia,7759.09,1
7041,Manuel Lawson,7758.80,1
6886,Austin Weaver DVM,7756.58,1
7385,Robert Robinson,7755.39,1
1760,Aaron Ford,7752.35,1
4260,Jodi Bass,7752.10,1
9128,Richard Adams,7750.05,1
2623,Karen White,7749.09,1
3135,Nathan Casey,7748.47,1
7102,Donna Bates,7745.61,1
7690,Tara Baker,7744.97,1
870,Deborah Bradford,7744.76,1
6820,Andre Griffin,7744.48,1
476,Debra Mayo,7741.67,1
7273,Megan Lopez,7741.15,1
5771,Robin Tate,7740.98,1
6394,Gregory Diaz MD,7740.95,1
3793,Bonnie Thompson,7732.42,1
9643,Mike Jones,7731.84,1
4518,Jillian Steele,7725.67,1
8380,Michael Martin,7725.35,1
5803,Kenneth Camacho,7723.41,1
7278,Thomas Davis,7721.59,1
9711,Kara Daniel,7720.36,1
1500,Travis Shannon,7718.43,1
2762,Sandra Hunt,7717.10,1
6120,Jamie Allen,7716.06,1
401,Mark Harris,7715.03,1
8852,Lisa Drake,7712.17,1
5448,Kimberly Thompson,7711.50,1
5597,Louis Montoya,7706.61,1
6576,Meghan Jones,7706.15,1
5720,Joseph Leon,7703.94,1
8109,Carl Conley,7703.84,1
5062,Phillip Gonzalez,7703.18,1
3951,Katherine Cervantes,7703.07,1
5020,Stephanie Rose,7701.72,1
4719,Nicholas Sullivan,7699.53,1
5222,Dr. Lindsey Smith,7697.44,1
1585,William Jackson,7695.88,1
8241,Sabrina Pruitt,7694.14,1
5613,Angie Martinez,7689.67,1
5738,Brenda Schaefer,7686.48,1
6652,Steve West,7685.34,1
9009,Brenda Kramer,7680.27,1
541,Noah Chavez,7674.64,1
2423,Amy Lyons,7672.58,1
2619,Bradley Wilkinson,7671.47,1
5142,Matthew Evans,7670.62,1
1435,Christina Evans,7669.45,1
1177,Cameron Smith,7668.73,1
6418,Richard Vega,7668.68,1
6149,Kristin Johnson,7667.79,1
2612,Raymond Ford,7666.77,1
9283,Cindy Williams,7666.08,1
2031,Wendy Barry DVM,7664.75,1
6624,Susan Morton,7663.82,1
2575,Dr. Sierra Gibson,7663.06,1
6375,Michael Downs,7662.93,1
9028,Henry Rice,7661.85,1
915,Julia Arnold,7661.50,1
7330,Gregory Bailey,7656.40,1
6245,Mikayla Patton,7655.80,1
3162,Brian Maddox,7653.98,1
4358,Zachary Rodriguez,7652.02,1
7644,Lucas Sanders,7648.72,1
5741,Mrs. Leslie Lewis,7646.31,1
7735,Angela Aguilar,7644.91,1
8196,Jason Mccullough,7641.50,1
5384,Ryan Walker,7640.36,1
4197,David Holmes,7638.35,1
9965,Stephen Edwards Jr.,7636.17,1
4058,Kelly Hodges DDS,7633.94,1
2796,Larry Jones,7632.85,1
8809,Janet Johnson,7632.46,1
8433,Joyce Johnson,7628.20,1
9337,Allison Johnson,7625.87,1
4760,Patricia Lee,7623.86,1
968,Kimberly Garrett,7623.18,1
3419,Chelsea Patterson,7623.05,1
1956,Derrick Davis MD,7621.58,1
7818,Gina Woodard,7619.73,1
9793,Jennifer Knox,7619.21,1
9050,Paul Rivera,7619.20,1
6797,Patricia Munoz,7618.07,1
816,Rodney Young,7616.36,1
9154,Emily Tanner,7613.72,1
8580,Joshua Hernandez,7611.55,1
6032,Heather Brady,7611.39,1
5409,Rebecca Skinner,7610.62,1
7526,Michelle Young,7608.28,1
1488,Sharon Holland,7606.02,1
4748,Desiree Johnson,7604.40,1
1900,Steven Miller,7602.41,1
1042,Joshua Nelson,7602.18,1
5822,Brittany Hayes,7599.61,1
7664,Patrick Villegas,7593.28,1
3909,Kevin Reyes,7583.60,1
994,Anthony Mueller,7582.78,1
9849,Brenda Miller,7582.57,1
1865,Scott Copeland,7580.29,1
341,Jonathan Chandler,7577.73,1
4686,Ariel Fernandez,7577.13,1
122,Kristin Haney,7575.98,1
9922,Jennifer Jenkins,7575.70,1
6880,Jennifer Smith,7574.07,1
7989,Ashley Robinson,7573.85,1
3860,Cynthia Hansen,7572.06,1
2281,Courtney Baird,7570.89,1
5191,William Ortega,7570.77,1
9251,Katherine Mitchell,7570.16,1
2441,Michael Tanner,7569.58,1
4695,Tanya Leonard,7568.64,1
589,Raymond Green,7561.26,1
7875,James Sherman,7558.80,1
4428,Hannah Carrillo MD,7557.97,1
6728,Jennifer Cameron,7556.59,1
3455,Amy Barker,7551.46,1
92,Steven Taylor,7545.84,1
982,Judith Garcia,7544.10,1
7873,Barbara Martinez,7538.70,1
874,Andrea Smith,7538.51,1
9289,Stephen Rodriguez,7537.03,1
1171,Juan Adams,7533.17,1
3517,Charles Graham,7529.01,1
6101,Denise Kramer,7527.76,1
6414,Stephanie Smith,7526.12,1
9754,Wesley Hernandez,7523.95,1
8093,Gabriel Hall,7522.72,1
3973,Darlene Barnett,7521.89,1
6572,Dean Vasquez,7516.60,1
5704,Mary Smith,7516.13,1
2261,Carol Smith,7514.27,1
3105,Lisa Olson,7513.52,1
7122,Brandon Allen,7512.14,1
4612,Debra Carroll,7511.20,1
5141,Kristin Lutz,7510.69,1
3352,Mr. Matthew Wheeler,7509.95,1
1324,Andrew Lynch,7508.89,1
1954,Michael Benton,7508.61,1
4075,Cathy Dorsey,7505.80,1
9349,Vicki Jones,7504.72,1
6464,Brianna Hurley,7498.76,1
9478,Richard Ritter,7497.26,1
5553,Erika White,7496.32,1
2207,Justin Keller,7485.65,1
683,Laura Rush,7484.90,1
3143,Jonathan Long,7481.69,1
3689,Joann Hawkins,7478.30,1
531,Ashley Walker,7478.23,1
7727,Brady Singleton,7473.84,1
1068,Amanda Brooks,7472.90,1
9941,Melissa Morris,7472.59,1
36,Ricky Larson,7471.80,1
298,Dr. Linda Underwood,7471.45,1
8875,Roberto Gray,7469.31,1
849,Austin Rose,7467.22,1
2852,Joel Cowan,7467.04,1
39,Kimberly Gutierrez,7463.82,1
6241,Michael Lewis,7463.10,1
6299,Donald Gaines,7462.47,1
8719,Regina Brown,7461.14,1
3060,Erika Wilson,7454.39,1
9171,Rebecca Moreno,7451.75,1
7825,Jean Douglas,7447.73,1
7803,Max Russell,7442.54,1
5701,Alexander Mcdonald,7442.46,1
299,John Alvarez,7442.19,1
7777,Vanessa Ferguson,7441.80,1
7572,Rhonda Weaver,7439.50,1
2033,James James,7437.79,1
498,Charles Castaneda,7436.33,1
3881,Tiffany Rose,7432.13,1
3960,Angela Hill DVM,7429.83,1
2954,Dennis Anderson,7429.79,1
8625,Keith Maxwell,7427.25,1
1883,Stephanie Hawkins,7427.14,1
398,Christopher Johnson,7426.61,1
2587,Kelly Whitaker,7425.22,1
9181,Matthew Johnson,7424.49,1
715,Arthur Cooper,7424.19,1
9121,Cheryl Wong,7423.94,1
1039,Jeffrey Montgomery,7422.59,1
7731,Joseph Ramirez,7422.15,1
7913,Patrick Colon,7417.18,1
6148,Ryan Hill,7416.96,1
4936,Katrina Young,7408.90,1
1921,Mary Terry,7406.87,1
9222,Stephen Nelson,7404.96,1
6948,Drew Jenkins,7404.83,1
62,Casey James,7401.98,1
9210,Ashley Webster,7401.67,1
9496,Michelle Medina,7399.49,1
2088,Crystal Sims,7399.01,1
8883,Gabriel Ware,7397.92,1
1870,Mr. Christopher Byrd,7392.39,1
6899,James Mack,7392.36,1
799,Jessica Williams,7389.44,1
2487,Austin Schneider,7387.38,1
4685,Robert Spencer,7384.11,1
8281,Jason Craig,7383.62,1
8666,Sean Carr,7380.78,1
7035,Derrick Kim,7378.99,1
806,Michelle Greer,7377.55,1
5825,Jason Cabrera,7376.99,1
8322,Betty James,7376.61,1
730,Adam Burton,7374.64,1
296,Andrew Livingston,7374.53,1
4785,Melanie Gross,7373.01,1
370,William Hoffman,7371.69,1
8582,Madison Ramos,7371.44,1
1693,Richard Fletcher,7368.24,1
5210,Erika Williams,7367.61,1
5303,Anthony Chen Jr.,7364.57,1
2093,Kristopher Galvan,7363.84,1
5646,Jeremy Wilkins,7363.17,1
5281,Madison Mcdaniel,7361.52,1
6969,Cheryl Montgomery,7360.47,1
8343,Jordan Myers,7360.30,1
4236,Matthew Sullivan,7358.73,1
1635,Thomas Ward,7352.88,1
9695,Joann Houston,7349.34,1
950,Antonio Atkins,7347.21,1
2182,Brian Hoffman,7346.93,1
2569,Alan Moore,7344.14,1
5262,Steven Miller,7342.78,1
2952,Jessica Tucker,7339.80,1
7977,Melissa Gonzalez,7338.94,1
6179,Jonathan Petty,7337.73,1
2067,Miranda Cantu,7337.68,1
80,Heather Williams,7337.62,1
1681,Mr. William Miller,7336.70,1
7939,Dominic Anderson,7336.62,1
2876,Derrick Medina,7332.74,1
2070,Timothy Roberts,7332.22,1
781,Bailey Young,7332.06,1
7460,Casey Blanchard,7331.72,1
9319,Roger Bennett,7329.24,1
2843,Tammy Harper,7326.75,1
4622,Scott Bullock,7326.54,1
7918,Angela Chase,7326.44,1
7744,Jennifer Mcclain,7324.68,1
7230,Thomas Myers,7322.99,1
9003,April Morgan,7322.54,1
5038,Jesse Rowe,7318.29,1
412,Leah Rodriguez,7316.90,1
6147,Thomas Gonzalez,7314.96,1
1482,Robert Lin,7313.24,1
7452,Ryan Patterson,7310.35,1
9106,Jason Davis,7308.77,1
8697,Deborah Martin,7306.65,1
8505,Randy Brown,7305.38,1
6489,Douglas Perez,7305.00,1
6567,Rebecca Mcdonald,7302.40,1
8590,Richard Wells,7301.95,1
5369,Luis Grant,7298.83,1
6446,Jessica Lopez,7298.47,1
3724,Marcus Rice,7297.38,1
3609,Noah Parks,7297.18,1
6048,Cameron White,7294.18,1
4884,Misty Wilson,7292.28,1
2395,Gary Gutierrez,7290.22,1
5166,Joshua Wright,7289.06,1
1168,Aaron Giles,7288.06,1
7088,Gabrielle Harris,7287.71,1
8298,Rhonda Shaw,7287.37,1
6007,Jacob Strong,7286.93,1
8476,Stephanie Harrington,7285.00,1
8367,Alison Porter,7284.87,1
988,Brittany Hernandez,7284.10,1
6684,Nicholas Shepherd,7280.34,1
7435,Rachel Sanchez,7279.92,1
2002,Donna Grimes,7279.77,1
6372,Maurice Lawrence,7279.68,1
8616,Jennifer Lee,7278.53,1
8591,Johnathan Archer,7275.19,1
6532,Christine Castro,7274.62,1
6808,Rebecca Davis,7273.10,1
7165,Gabriel Bailey,7272.73,1
8884,Christopher Pope,7270.97,1
6629,Nicholas Petty,7270.62,1
3757,Robert Shea,7269.73,1
7324,Susan Bryan,7269.36,1
2609,Craig Sims,7268.68,1
9088,Crystal Howard,7262.80,1
1738,Arthur Campbell,7261.78,1
7840,Joanne Galloway,7255.47,1
219,Samantha White,7255.09,1
9720,John Kim,7255.03,1
7556,Nancy Harris,7254.19,1
7758,Leah Thompson,7253.88,1
5989,Danny May,7253.39,1
468,Paula Thomas,7247.78,1
8715,Sarah Lopez,7247.30,1
8830,Amy Burns,7247.28,1
6556,Melinda Simpson,7244.60,1
2849,Eric Gibson,7241.84,1
2767,Sandra Smith,7240.95,1
8692,Victoria Herrera,7236.58,1
2766,Terry Castillo,7233.06,1
6662,Dustin Nelson,7232.90,1
421,Bradley Walton,7229.19,1
8574,Joseph Andrews,7228.56,1
1122,Michael Johnson,7226.27,1
8005,Michael Arnold,7218.97,1
8424,Annette Ball,7218.95,1
2527,Laura Brown,7217.15,1
1739,Rebecca Mullen,7217.14,1
6481,Emily Choi,7216.87,1
4251,Kelly Vazquez,7216.16,1
7754,Amber Willis,7211.66,1
8064,Matthew Harrison,7210.99,1
2484,Aaron Estrada,7209.94,1
6760,Olivia Lang,7207.99,1
4647,David Mcmahon,7207.13,1
1986,David Bennett,7202.23,1
9961,Nathan Daniel,7201.05,1
6841,Robin Dixon,7196.63,1
778,Robin Cooper,7196.62,1
500,Carrie Martin,7195.17,1
189,Brandon Hunt,7194.03,1
9102,Andrew Rollins,7193.68,1
4979,Peter Murphy,7193.39,1
7193,Theresa Sanders,7190.48,1
4002,Brianna Crawford MD,7187.83,1
6912,Anthony Thomas,7186.76,1
6465,Eric Fuentes,7186.68,1
3725,Angela Green,7186.03,1
2488,Gina Hendrix,7180.95,1
7976,George Yang,7180.79,1
3123,Bob Thompson,7178.34,1
6438,Cynthia Hill,7178.26,1
3868,Francis Bowers,7178.24,1
1844,Jeffrey Morgan,7176.89,1
8090,Monica Zhang,7176.77,1
8379,Mr. James Howard,7173.04,1
4087,James Ortiz,7172.78,1
1935,Zachary Francis,7171.36,1
5564,Jason Berry,7169.92,1
9444,Angela Porter,7169.69,1
5866,Douglas Herrera,7165.57,1
8008,Sherry Garcia,7165.26,1
6671,Nicholas Smith,7163.26,1
5015,Melissa Hunter,7162.51,1
2951,Anthony Conway,7162.51,1
538,Stephen Lyons,7159.24,1
8577,Derek Johnson,7154.73,1
7590,Danielle Brown,7154.27,1
6553,Kimberly Shepherd,7153.47,1
4162,Andrew West,7152.80,1
9197,Robert Lopez,7152.71,1
4982,Jeremy Johns,7152.33,1
6654,Bailey Brandt,7147.84,1
4261,Darren Evans,7147.59,1
5058,Jason Craig,7146.96,1
4858,Michael Holden,7145.64,1
3084,Matthew Hill,7144.99,1
5092,Brenda Johnson,7143.08,1
7378,David Gross,7138.76,1
9331,Christopher Schultz MD,7138.06,1
2684,Donald Brown,7137.15,1
4252,Ashley Campbell,7135.25,1
5120,Dakota Pineda,7135.10,1
5721,Steven Wilson,7134.69,1
2984,Wendy Duran,7133.64,1
2835,Raymond Randolph,7133.62,1
6231,Maria Hughes,7132.34,1
6315,Lawrence Anderson,7132.29,1
1022,John Brock,7132.25,1
601,Shawna Silva,7130.98,1
6676,Adrian Coleman,7127.37,1
4268,Thomas Brady,7126.94,1
8324,Kylie Williams,7126.81,1
1857,Jennifer Fuentes,7126.28,1
9143,April Luna,7120.29,1
340,David Jones,7116.90,1
9202,Raymond Hickman,7112.74,1
6276,Susan Thompson,7112.42,1
1699,Jason Bolton,7111.96,1
130,Matthew Foster,7110.71,1
2370,Margaret Lewis,7110.27,1
8318,Christopher Johnson,7109.96,1
7885,Michael Brown,7106.56,1
1951,Mary Hart,7106.37,1
8664,Denise Gallegos,7102.50,1
815,Katherine Gay,7102.49,1
5137,Timothy Cruz,7096.33,1
5454,Samantha Kelly,7095.12,1
280,Miss Sarah Duncan,7093.30,1
5857,Katherine Myers,7091.98,1
446,Chelsea Henderson,7091.88,1
5743,Jesus Burgess,7089.62,1
9026,Katrina Davis,7088.60,1
3077,Timothy Velazquez,7086.39,1
3227,Adam Stone,7084.92,1
2689,Donna Webb,7082.52,1
6098,Craig Roberts,7082.33,1
7272,Lisa Clark,7081.08,1
7945,Kevin Willis,7080.72,1
7550,Michael Jones,7080.41,1
5980,Gary Braun,7080.19,1
1800,Justin Ellison,7079.42,1
2842,Richard Mckenzie,7078.58,1
2206,Stephen Williams,7077.64,1
3804,Kristen Beard,7076.85,1
5212,Peter Patel,7076.63,1
3366,Melvin Soto,7070.26,1
9372,John Martin,7067.63,1
1058,Thomas Watson,7066.87,1
5668,Christine Ball,7066.70,1
8939,Chad Hardin,7066.07,1
256,Robert James,7065.71,1
4939,Katherine Scott,7059.77,1
8376,Kimberly Savage,7059.46,1
1133,Christopher Howard,7057.94,1
8674,April Flores,7057.42,1
7219,Amanda Rodriguez,7052.88,1
9209,Tina Bond,7052.58,1
4366,Tiffany Ruiz,7052.39,1
7077,Robert Vasquez,7051.73,1
204,Emily Robinson,7051.33,1
3117,James Rodriguez,7047.08,1
3806,Nicole Stewart,7046.72,1
6630,Gabriela Craig,7046.48,1
6927,Peter Roach,7046.32,1
3179,Mary Wilson,7041.92,1
4249,Michael Ramsey,7040.72,1
3550,Jeremy Frederick,7035.67,1
8085,Brandon May,7035.50,1
2728,Mark Hunter,7031.35,1
4126,Scott Bruce,7027.20,1
1609,Tamara Kim,7026.36,1
5299,Anthony Logan,7026.23,1
2712,James Brooks,7025.86,1
2069,Robin Williams,7025.82,1
1562,David Joseph,7022.63,1
8434,Jason Carter,7020.01,1
9096,James Bryan,7018.72,1
6261,Danielle Lowe,7017.24,1
8060,Christian Ritter,7014.10,1
5247,Charles Adams,7011.83,1
